Sample Id,Rep #,Product,ReducingSugar,pH,VolatileAcid,TotalAcid,MalicAcid,LacticAcid,Ethanol,Date,Time,Remark,
QC-002,2,forts,229.07,3.61,1.41,9.76,0.72,0.21,10.13,30/11/2005,7:24 AM,,
QC-002,Mean,forts,228.65,3.62,1.38,9.78,0.89,0.34,10.14,30/11/2005,7:24 AM,,
QC-002,Sd,forts,0.589,0.021,0.045,0.024,0.245,0.185,0.012,30/11/2005,7:24 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,209.86,3.42,1.17,9.37,0.72,0.55,10.93,30/11/2005,7:24 AM,,
QC-002,2,forts,210.64,3.4,1.17,9.33,0.58,0.63,10.92,30/11/2005,7:25 AM,,
QC-002,Mean,forts,210.25,3.41,1.17,9.35,0.65,0.59,10.93,30/11/2005,7:25 AM,,
QC-002,Sd,forts,0.557,0.017,0.004,0.032,0.101,0.058,0.008,30/11/2005,7:25 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,155.1,3.36,0.84,7.94,1.08,0.66,12.23,30/11/2005,7:26 AM,,
QC-002,2,forts,154.6,3.35,0.84,8,1.22,0.65,12.22,30/11/2005,7:27 AM,,
QC-002,Mean,forts,154.85,3.35,0.84,7.97,1.15,0.65,12.22,30/11/2005,7:27 AM,,
QC-002,Sd,forts,0.348,0.006,0,0.044,0.1,0.009,0.006,30/11/2005,7:27 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,117.67,3.46,0.98,7.69,0.63,0.97,13.23,30/11/2005,7:27 AM,,
QC-002,2,forts,117.09,3.48,0.97,7.73,0.75,0.97,13.21,30/11/2005,7:28 AM,,
QC-002,Mean,forts,117.38,3.47,0.97,7.71,0.69,0.97,13.22,30/11/2005,7:28 AM,,
QC-002,Sd,forts,0.409,0.014,0.003,0.026,0.091,0.001,0.008,30/11/2005,7:28 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,128.49,3.39,0.86,7.5,1.36,0.61,13.13,30/11/2005,7:29 AM,,
QC-002,2,forts,128.61,3.4,0.87,7.53,1.32,0.6,13.13,30/11/2005,7:29 AM,,
QC-002,Mean,forts,128.55,3.39,0.86,7.51,1.34,0.61,13.13,30/11/2005,7:29 AM,,
QC-002,Sd,forts,0.085,0.006,0.003,0.026,0.028,0.005,0.005,30/11/2005,7:29 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,210.65,3.39,1.18,9.1,0.25,0.68,10.98,1/12/2005,6:25 AM,,
QC-002,2,forts,210.46,3.4,1.17,9.17,0.41,0.7,10.99,1/12/2005,6:26 AM,,
QC-002,Mean,forts,210.56,3.4,1.18,9.13,0.33,0.69,10.98,1/12/2005,6:26 AM,,
QC-002,Sd,forts,0.133,0.007,0.012,0.051,0.111,0.016,0.002,1/12/2005,6:26 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,155.55,3.36,0.85,7.77,0.94,0.74,12.31,1/12/2005,6:27 AM,,
QC-002,2,forts,154.94,3.36,0.85,7.89,0.91,0.72,12.32,1/12/2005,6:27 AM,,
QC-002,Mean,forts,155.24,3.36,0.85,7.83,0.92,0.73,12.31,1/12/2005,6:27 AM,,
QC-002,Sd,forts,0.428,0.007,0.003,0.081,0.023,0.014,0.005,1/12/2005,6:27 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,117.67,3.47,1,7.55,0.54,0.98,13.26,1/12/2005,6:28 AM,,
QC-002,2,forts,117.06,3.48,0.97,7.62,0.62,0.99,13.28,1/12/2005,6:29 AM,,
QC-002,Mean,forts,117.36,3.47,0.99,7.59,0.58,0.98,13.27,1/12/2005,6:29 AM,,
QC-002,Sd,forts,0.433,0.005,0.017,0.052,0.059,0.009,0.012,1/12/2005,6:29 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,128.21,3.39,0.87,7.43,1.21,0.63,13.24,1/12/2005,6:30 AM,,
QC-002,2,forts,128.71,3.4,0.87,7.42,1.3,0.64,13.24,1/12/2005,6:30 AM,,
QC-002,Mean,forts,128.46,3.39,0.87,7.42,1.25,0.63,13.24,1/12/2005,6:30 AM,,
QC-002,Sd,forts,0.356,0.004,0.001,0.008,0.064,0.012,0.003,1/12/2005,6:30 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,226.53,3.6,1.39,9.82,0.97,0.31,10.2,1/12/2005,6:31 AM,,
QC-002,2,forts,228.17,3.6,1.41,9.82,0.69,0.47,10.2,1/12/2005,6:32 AM,,
QC-002,Mean,forts,227.35,3.6,1.4,9.82,0.83,0.39,10.2,1/12/2005,6:32 AM,,
QC-002,Sd,forts,1.158,0,0.013,0,0.202,0.114,0.002,1/12/2005,6:32 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,210.66,3.38,1.17,9.28,0.44,0.6,10.99,1/12/2005,6:33 AM,,
QC-002,2,forts,211.39,3.4,1.17,9.2,0.47,0.63,10.96,1/12/2005,6:33 AM,,
QC-002,Mean,forts,211.02,3.39,1.17,9.24,0.46,0.62,10.98,1/12/2005,6:33 AM,,
QC-002,Sd,forts,0.517,0.013,0.004,0.054,0.022,0.025,0.022,1/12/2005,6:33 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,155.52,3.35,0.85,7.88,1.01,0.65,12.28,1/12/2005,6:34 AM,,
QC-002,2,forts,154.83,3.35,0.85,8,1.08,0.57,12.27,1/12/2005,6:35 AM,,
QC-002,Mean,forts,155.18,3.35,0.85,7.94,1.05,0.61,12.28,1/12/2005,6:35 AM,,
QC-002,Sd,forts,0.487,0.001,0.003,0.085,0.045,0.059,0.001,1/12/2005,6:35 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,117.92,3.46,0.99,7.64,0.64,0.97,13.24,1/12/2005,6:36 AM,,
QC-002,2,forts,117.89,3.46,0.98,7.64,0.71,1,13.24,1/12/2005,6:36 AM,,
QC-002,Mean,forts,117.9,3.46,0.98,7.64,0.68,0.99,13.24,1/12/2005,6:36 AM,,
QC-002,Sd,forts,0.026,0.006,0.006,0.003,0.055,0.022,0.005,1/12/2005,6:36 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,128.89,3.37,0.88,7.5,1.3,0.61,13.2,1/12/2005,6:37 AM,,
QC-002,2,forts,128.99,3.39,0.88,7.49,1.27,0.62,13.2,1/12/2005,6:38 AM,,
QC-002,Mean,forts,128.94,3.38,0.88,7.5,1.29,0.61,13.2,1/12/2005,6:38 AM,,
QC-002,Sd,forts,0.07,0.014,0.003,0.008,0.022,0.01,0.001,1/12/2005,6:38 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,228.29,3.6,1.4,9.77,0.77,0.44,10.16,1/12/2005,6:38 AM,,
QC-002,2,forts,229.5,3.64,1.38,9.64,0.77,0.48,10.15,1/12/2005,6:39 AM,,
QC-002,Mean,forts,228.9,3.62,1.39,9.71,0.77,0.46,10.16,1/12/2005,6:39 AM,,
QC-002,Sd,forts,0.859,0.025,0.016,0.093,0.003,0.026,0.007,1/12/2005,6:39 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,211.68,3.41,1.14,9.22,0.51,0.67,10.93,1/12/2005,6:40 AM,,
QC-002,2,forts,212.29,3.42,1.17,9.17,0.53,0.74,10.93,1/12/2005,6:41 AM,,
QC-002,Mean,forts,211.98,3.41,1.15,9.2,0.52,0.71,10.93,1/12/2005,6:41 AM,,
QC-002,Sd,forts,0.425,0.013,0.02,0.029,0.018,0.047,0.004,1/12/2005,6:41 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,156.01,3.38,0.85,7.89,1.03,0.65,12.23,1/12/2005,6:41 AM,,
QC-002,2,forts,155.63,3.34,0.84,7.93,1.06,0.68,12.23,1/12/2005,6:42 AM,,
QC-002,Mean,forts,155.82,3.36,0.84,7.91,1.05,0.67,12.23,1/12/2005,6:42 AM,,
QC-002,Sd,forts,0.269,0.027,0.006,0.031,0.025,0.018,0.001,1/12/2005,6:42 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,117.66,3.44,1,7.7,0.63,0.92,13.23,1/12/2005,6:43 AM,,
QC-002,2,forts,117.85,3.46,0.99,7.7,0.6,0.94,13.2,1/12/2005,6:44 AM,,
QC-002,Mean,forts,117.76,3.45,1,7.7,0.61,0.93,13.21,1/12/2005,6:44 AM,,
QC-002,Sd,forts,0.134,0.014,0.007,0.002,0.027,0.013,0.016,1/12/2005,6:44 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,128.85,3.41,0.85,7.51,1.33,0.6,13.16,1/12/2005,6:44 AM,,
QC-002,2,forts,128.85,3.39,0.86,7.56,1.44,0.61,13.15,1/12/2005,6:45 AM,,
QC-002,Mean,forts,128.85,3.4,0.86,7.54,1.39,0.61,13.15,1/12/2005,6:45 AM,,
QC-002,Sd,forts,0.001,0.013,0.006,0.034,0.076,0.01,0.006,1/12/2005,6:45 AM,,
Sample Id,Rep #,Product,PH,TotalAcid,Ethanol,VolatileAcid,ReducingSugar,MalicAcid,LacticAcid,Date,Time,Remark,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.75,13.33,0.4,4.45,1.4,0.59,2/12/2005,6:30 AM,,
QC-001,2,SFW_06_1,3.4,5.74,13.33,0.41,4.33,1.5,0.59,2/12/2005,6:31 AM,,
QC-001,Mean,SFW_06_1,3.41,5.74,13.33,0.4,4.39,1.45,0.59,2/12/2005,6:31 AM,,
QC-001,Sd,SFW_06_1,0.008,0.009,0.004,0.003,0.083,0.07,0.004,2/12/2005,6:31 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,5.76,13.35,0.41,4.42,1.46,0.63,2/12/2005,6:32 AM,,
QC-001,2,SFW_06_1,3.41,5.78,13.35,0.4,4.63,1.53,0.59,2/12/2005,6:32 AM,,
QC-001,Mean,SFW_06_1,3.41,5.77,13.35,0.41,4.53,1.5,0.61,2/12/2005,6:32 AM,,
QC-001,Sd,SFW_06_1,0.006,0.016,0.004,0.006,0.147,0.056,0.028,2/12/2005,6:32 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.77,13.35,0.41,4.31,1.47,0.61,2/12/2005,6:33 AM,,
QC-001,2,SFW_06_1,3.4,5.77,13.34,0.4,4.34,1.5,0.59,2/12/2005,6:34 AM,,
QC-001,Mean,SFW_06_1,3.4,5.77,13.35,0.4,4.32,1.49,0.6,2/12/2005,6:34 AM,,
QC-001,Sd,SFW_06_1,0.005,0.006,0.006,0.003,0.021,0.02,0.015,2/12/2005,6:34 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.77,13.34,0.4,4.35,1.49,0.59,2/12/2005,6:35 AM,,
QC-001,2,SFW_06_1,3.42,5.76,13.33,0.4,4.36,1.52,0.57,2/12/2005,6:35 AM,,
QC-001,Mean,SFW_06_1,3.41,5.77,13.33,0.4,4.36,1.5,0.58,2/12/2005,6:35 AM,,
QC-001,Sd,SFW_06_1,0.006,0.011,0.012,0.001,0.008,0.027,0.012,2/12/2005,6:35 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.78,13.33,0.41,4.5,1.5,0.6,2/12/2005,6:36 AM,,
QC-001,2,SFW_06_1,3.42,5.76,13.33,0.41,4.25,1.5,0.62,2/12/2005,6:37 AM,,
QC-001,Mean,SFW_06_1,3.41,5.77,13.33,0.41,4.38,1.5,0.61,2/12/2005,6:37 AM,,
QC-001,Sd,SFW_06_1,0.001,0.011,0.002,0.003,0.181,0.001,0.011,2/12/2005,6:37 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.78,13.34,0.4,4.44,1.54,0.61,2/12/2005,6:37 AM,,
QC-001,2,SFW_06_1,3.42,5.78,13.34,0.4,4.64,1.52,0.58,2/12/2005,6:38 AM,,
QC-001,Mean,SFW_06_1,3.41,5.78,13.34,0.4,4.54,1.53,0.59,2/12/2005,6:38 AM,,
QC-001,Sd,SFW_06_1,0.008,0.002,0,0.001,0.141,0.013,0.017,2/12/2005,6:38 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,5.77,13.32,0.41,4.6,1.5,0.58,2/12/2005,6:39 AM,,
QC-001,2,SFW_06_1,3.41,5.78,13.31,0.41,4.58,1.48,0.56,2/12/2005,6:40 AM,,
QC-001,Mean,SFW_06_1,3.41,5.77,13.31,0.41,4.59,1.49,0.57,2/12/2005,6:40 AM,,
QC-001,Sd,SFW_06_1,0.008,0.007,0.005,0,0.008,0.014,0.01,2/12/2005,6:40 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,5.76,13.31,0.4,4.56,1.52,0.58,2/12/2005,6:40 AM,,
QC-001,2,SFW_06_1,3.4,5.76,13.31,0.42,4.3,1.53,0.57,2/12/2005,6:41 AM,,
QC-001,Mean,SFW_06_1,3.4,5.76,13.31,0.41,4.43,1.52,0.57,2/12/2005,6:41 AM,,
QC-001,Sd,SFW_06_1,0.003,0.004,0.003,0.016,0.182,0.007,0.003,2/12/2005,6:41 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.79,13.33,0.4,4.55,1.54,0.58,2/12/2005,6:42 AM,,
QC-001,2,SFW_06_1,3.41,5.77,13.33,0.41,4.32,1.57,0.56,2/12/2005,6:43 AM,,
QC-001,Mean,SFW_06_1,3.41,5.78,13.33,0.4,4.43,1.56,0.57,2/12/2005,6:43 AM,,
QC-001,Sd,SFW_06_1,0.004,0.014,0.001,0.01,0.16,0.024,0.014,2/12/2005,6:43 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.79,13.34,0.41,4.49,1.55,0.59,2/12/2005,6:43 AM,,
QC-001,2,SFW_06_1,3.4,5.79,13.32,0.4,4.33,1.55,0.59,2/12/2005,6:44 AM,,
QC-001,Mean,SFW_06_1,3.41,5.79,13.33,0.41,4.41,1.55,0.59,2/12/2005,6:44 AM,,
QC-001,Sd,SFW_06_1,0.006,0.004,0.015,0.001,0.109,0.005,0.001,2/12/2005,6:44 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.77,13.3,0.4,4.38,1.56,0.57,2/12/2005,6:45 AM,,
QC-001,2,SFW_06_1,3.4,5.76,13.28,0.41,4.36,1.54,0.58,2/12/2005,6:46 AM,,
QC-001,Mean,SFW_06_1,3.41,5.76,13.29,0.4,4.37,1.55,0.58,2/12/2005,6:46 AM,,
QC-001,Sd,SFW_06_1,0.008,0.009,0.011,0.013,0.013,0.011,0.006,2/12/2005,6:46 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,5.77,13.3,0.41,4.35,1.58,0.57,2/12/2005,6:46 AM,,
QC-001,2,SFW_06_1,3.41,5.77,13.29,0.42,4.44,1.49,0.56,2/12/2005,6:47 AM,,
QC-001,Mean,SFW_06_1,3.41,5.77,13.3,0.41,4.4,1.53,0.56,2/12/2005,6:47 AM,,
QC-001,Sd,SFW_06_1,0.003,0.002,0.005,0.006,0.06,0.064,0.007,2/12/2005,6:47 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.77,13.26,0.41,4.13,1.64,0.56,2/12/2005,6:48 AM,,
QC-001,2,SFW_06_1,3.4,5.77,13.25,0.41,4.23,1.55,0.59,2/12/2005,6:49 AM,,
QC-001,Mean,SFW_06_1,3.41,5.77,13.26,0.41,4.18,1.6,0.57,2/12/2005,6:49 AM,,
QC-001,Sd,SFW_06_1,0.008,0.005,0.007,0.001,0.071,0.062,0.022,2/12/2005,6:49 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,5.78,13.3,0.42,4.46,1.58,0.58,2/12/2005,6:49 AM,,
QC-001,2,SFW_06_1,3.41,5.77,13.28,0.4,4.35,1.55,0.57,2/12/2005,6:50 AM,,
QC-001,Mean,SFW_06_1,3.41,5.78,13.29,0.41,4.41,1.56,0.58,2/12/2005,6:50 AM,,
QC-001,Sd,SFW_06_1,0.007,0.01,0.012,0.014,0.079,0.021,0.007,2/12/2005,6:50 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.28,6.78,13.08,0.54,7.6,2.82,0.11,7/12/2005,9:26 AM,,
QC-001,2,SFW_06_1,3.28,6.79,13.08,0.54,8,2.81,0.13,7/12/2005,9:26 AM,,
QC-001,Mean,SFW_06_1,3.28,6.78,13.08,0.54,7.8,2.81,0.12,7/12/2005,9:26 AM,,
QC-001,Sd,SFW_06_1,0.003,0.008,0.002,0.004,0.285,0.003,0.017,7/12/2005,9:26 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.28,6.77,13.07,0.55,7.85,2.85,0.17,7/12/2005,9:27 AM,,
QC-001,2,SFW_06_1,3.27,6.78,13.08,0.56,7.64,2.82,0.12,7/12/2005,9:28 AM,,
QC-001,Mean,SFW_06_1,3.28,6.78,13.08,0.55,7.74,2.83,0.15,7/12/2005,9:28 AM,,
QC-001,Sd,SFW_06_1,0.008,0.002,0.004,0.007,0.15,0.019,0.035,7/12/2005,9:28 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.29,6.77,13.04,0.54,7.61,2.79,0.13,7/12/2005,9:29 AM,,
QC-001,2,SFW_06_1,3.28,6.77,13.03,0.56,7.75,2.82,0.09,7/12/2005,9:29 AM,,
QC-001,Mean,SFW_06_1,3.28,6.77,13.04,0.55,7.68,2.8,0.11,7/12/2005,9:29 AM,,
QC-001,Sd,SFW_06_1,0.003,0.003,0.007,0.016,0.102,0.021,0.03,7/12/2005,9:29 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.28,6.75,13.05,0.54,7.69,2.85,0.14,7/12/2005,9:30 AM,,
QC-001,2,SFW_06_1,3.28,6.77,13.04,0.55,7.7,2.83,0.15,7/12/2005,9:31 AM,,
QC-001,Mean,SFW_06_1,3.28,6.76,13.04,0.55,7.69,2.84,0.14,7/12/2005,9:31 AM,,
QC-001,Sd,SFW_06_1,0.002,0.011,0.003,0.008,0.006,0.012,0.005,7/12/2005,9:31 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.29,6.75,13.07,0.55,7.58,2.82,0.13,7/12/2005,9:31 AM,,
QC-001,2,SFW_06_1,3.28,6.76,13.07,0.56,7.62,2.82,0.11,7/12/2005,9:32 AM,,
QC-001,Mean,SFW_06_1,3.29,6.75,13.07,0.55,7.6,2.82,0.12,7/12/2005,9:32 AM,,
QC-001,Sd,SFW_06_1,0.006,0.007,0.002,0.007,0.027,0.003,0.013,7/12/2005,9:32 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.64,13.18,0.43,3.96,1.65,0.57,7/12/2005,9:33 AM,,
QC-001,2,SFW_06_1,3.41,5.66,13.17,0.44,3.97,1.62,0.56,7/12/2005,9:34 AM,,
QC-001,Mean,SFW_06_1,3.41,5.65,13.17,0.44,3.96,1.64,0.57,7/12/2005,9:34 AM,,
QC-001,Sd,SFW_06_1,0.001,0.01,0.007,0.005,0.002,0.021,0.004,7/12/2005,9:34 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.66,13.2,0.45,3.83,1.58,0.55,7/12/2005,9:34 AM,,
QC-001,2,SFW_06_1,3.41,5.66,13.2,0.44,3.91,1.58,0.58,7/12/2005,9:35 AM,,
QC-001,Mean,SFW_06_1,3.41,5.66,13.2,0.44,3.87,1.58,0.56,7/12/2005,9:35 AM,,
QC-001,Sd,SFW_06_1,0,0.004,0.001,0.008,0.051,0.003,0.017,7/12/2005,9:35 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.62,13.14,0.44,4.23,1.57,0.6,7/12/2005,9:43 AM,,
QC-001,2,SFW_06_1,3.42,5.6,13.15,0.44,3.93,1.59,0.53,7/12/2005,9:44 AM,,
QC-001,Mean,SFW_06_1,3.41,5.61,13.14,0.44,4.08,1.58,0.57,7/12/2005,9:44 AM,,
QC-001,Sd,SFW_06_1,0.006,0.009,0.01,0.005,0.208,0.014,0.051,7/12/2005,9:44 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,5.64,13.19,0.43,4.05,1.6,0.57,7/12/2005,9:45 AM,,
QC-001,2,SFW_06_1,3.4,5.64,13.19,0.43,3.87,1.53,0.55,7/12/2005,9:46 AM,,
QC-001,Mean,SFW_06_1,3.4,5.64,13.19,0.43,3.96,1.57,0.56,7/12/2005,9:46 AM,,
QC-001,Sd,SFW_06_1,0.003,0.001,0.003,0.003,0.131,0.051,0.016,7/12/2005,9:46 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,5.63,13.12,0.44,4.09,1.63,0.59,7/12/2005,9:46 AM,,
QC-001,2,SFW_06_1,3.41,5.64,13.11,0.45,3.99,1.59,0.59,7/12/2005,9:47 AM,,
QC-001,Mean,SFW_06_1,3.41,5.63,13.11,0.44,4.04,1.61,0.59,7/12/2005,9:47 AM,,
QC-001,Sd,SFW_06_1,0.008,0.004,0.009,0.007,0.07,0.03,0.004,7/12/2005,9:47 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,5.63,13.18,0.44,3.95,1.57,0.58,7/12/2005,9:48 AM,,
QC-001,2,SFW_06_1,3.41,5.63,13.17,0.44,3.97,1.6,0.56,7/12/2005,9:49 AM,,
QC-001,Mean,SFW_06_1,3.4,5.63,13.18,0.44,3.96,1.58,0.57,7/12/2005,9:49 AM,,
QC-001,Sd,SFW_06_1,0.003,0,0.01,0.003,0.01,0.021,0.014,7/12/2005,9:49 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.63,13.14,0.44,3.88,1.64,0.58,7/12/2005,9:49 AM,,
QC-001,2,SFW_06_1,3.41,5.65,13.16,0.44,3.95,1.62,0.62,7/12/2005,9:50 AM,,
QC-001,Mean,SFW_06_1,3.41,5.64,13.15,0.44,3.92,1.63,0.6,7/12/2005,9:50 AM,,
QC-001,Sd,SFW_06_1,0,0.016,0.013,0.001,0.043,0.01,0.024,7/12/2005,9:50 AM,,
Sample Id,Rep #,Product,PH,TotalAcid,Ethanol,VolatileAcid,ReducingSugar,MalicAcid,LacticAcid,Date,Time,Remark,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.38,5.01,8.87,0.29,58.34,2.91,0.15,19/12/2005,11:51 AM,,
QC-001,2,SPARKLING,3.37,5,8.87,0.29,58.42,2.98,0.17,19/12/2005,11:52 AM,,
QC-001,Mean,SPARKLING,3.37,5.01,8.87,0.29,58.38,2.95,0.16,19/12/2005,11:52 AM,,
QC-001,Sd,SPARKLING,0.003,0.008,0.002,0.006,0.06,0.055,0.012,19/12/2005,11:52 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.44,6.3,12.12,0.25,10.32,2.18,0.65,19/12/2005,11:53 AM,,
QC-001,2,SPARKLING,3.45,6.29,12.09,0.27,10.31,2.12,0.64,19/12/2005,11:54 AM,,
QC-001,Mean,SPARKLING,3.44,6.29,12.1,0.26,10.31,2.15,0.64,19/12/2005,11:54 AM,,
QC-001,Sd,SPARKLING,0.005,0.004,0.017,0.016,0.011,0.041,0.005,19/12/2005,11:54 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.19,6.38,10.77,0.28,18.61,3.64,0.15,19/12/2005,11:54 AM,,
QC-001,2,SPARKLING,3.18,6.37,10.77,0.28,18.52,3.64,0.17,19/12/2005,11:55 AM,,
QC-001,Mean,SPARKLING,3.19,6.37,10.77,0.28,18.56,3.64,0.16,19/12/2005,11:55 AM,,
QC-001,Sd,SPARKLING,0.003,0.003,0.004,0.003,0.062,0.002,0.017,19/12/2005,11:55 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.21,6.47,10.91,0.24,18.92,3.65,0.15,19/12/2005,11:56 AM,,
QC-001,2,SPARKLING,3.22,6.47,10.88,0.25,19.16,3.66,0.15,19/12/2005,11:57 AM,,
QC-001,Mean,SPARKLING,3.22,6.47,10.89,0.24,19.04,3.66,0.15,19/12/2005,11:57 AM,,
QC-001,Sd,SPARKLING,0.003,0.002,0.016,0.006,0.169,0.004,0.003,19/12/2005,11:57 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.15,6.51,9.06,0.29,60.55,2.65,0.08,19/12/2005,11:57 AM,,
QC-001,2,SPARKLING,3.15,6.5,9.05,0.3,60.43,2.6,0.04,19/12/2005,11:58 AM,,
QC-001,Mean,SPARKLING,3.15,6.51,9.05,0.3,60.49,2.62,0.06,19/12/2005,11:58 AM,,
QC-001,Sd,SPARKLING,0.004,0.007,0.013,0.009,0.083,0.035,0.025,19/12/2005,11:58 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.31,5.96,11.28,0.25,9.96,2.84,0.16,19/12/2005,11:59 AM,,
QC-001,2,SPARKLING,3.31,5.97,11.3,0.26,9.94,2.92,0.17,19/12/2005,12:00 PM,,
QC-001,Mean,SPARKLING,3.31,5.96,11.29,0.25,9.95,2.88,0.17,19/12/2005,12:00 PM,,
QC-001,Sd,SPARKLING,0.002,0.007,0.009,0.006,0.009,0.053,0.007,19/12/2005,12:00 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.44,6.73,11.83,0.23,13.88,3.34,0.33,19/12/2005,12:00 PM,,
QC-001,2,SPARKLING,3.43,6.75,11.85,0.24,13.92,3.38,0.32,19/12/2005,12:01 PM,,
QC-001,Mean,SPARKLING,3.43,6.74,11.84,0.24,13.9,3.36,0.32,19/12/2005,12:01 PM,,
QC-001,Sd,SPARKLING,0.009,0.008,0.01,0.005,0.032,0.022,0.008,19/12/2005,12:01 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.35,6.38,10.06,0.34,62.7,1.04,0.77,19/12/2005,12:02 PM,,
QC-001,2,SPARKLING,3.36,6.39,10.05,0.34,62.46,1.06,0.77,19/12/2005,12:03 PM,,
QC-001,Mean,SPARKLING,3.36,6.38,10.05,0.34,62.58,1.05,0.77,19/12/2005,12:03 PM,,
QC-001,Sd,SPARKLING,0.004,0.009,0.004,0.004,0.176,0.018,0.004,19/12/2005,12:03 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.37,5.01,8.9,0.31,58.41,3.01,0.12,19/12/2005,12:03 PM,,
QC-001,2,SPARKLING,3.38,5,8.89,0.29,58.36,3.08,0.14,19/12/2005,12:04 PM,,
QC-001,Mean,SPARKLING,3.38,5,8.9,0.3,58.39,3.05,0.13,19/12/2005,12:04 PM,,
QC-001,Sd,SPARKLING,0.008,0.006,0.007,0.01,0.037,0.049,0.014,19/12/2005,12:04 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.46,6.28,12.11,0.27,10.08,2.2,0.6,19/12/2005,12:05 PM,,
QC-001,2,SPARKLING,3.45,6.26,12.11,0.27,9.96,2.27,0.61,19/12/2005,12:06 PM,,
QC-001,Mean,SPARKLING,3.45,6.27,12.11,0.27,10.02,2.23,0.6,19/12/2005,12:06 PM,,
QC-001,Sd,SPARKLING,0.006,0.012,0.001,0.007,0.083,0.047,0.001,19/12/2005,12:06 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.19,6.35,10.73,0.29,18.56,3.64,0.15,19/12/2005,12:06 PM,,
